"gene_id","predicted_expr","gene_name","grp"
"ENSG00000003402.21_9",0.0431824820603787,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.261315192226262,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.105782661205335,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.0395570316546456,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0377352133134548,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.101204826922038,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.382486328134481,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.0608876035464581,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.317371829830243,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.0888939840829741,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0891558730410246,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.904418287638812,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.411625033135024,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0479138890614913,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0379654685730416,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.02654797409602,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.18262388520129,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.102434672101513,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.0522351096897004,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.0635812074667451,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0858601954965098,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.317776399374843,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.339226098910106,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0248344853940434,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.0192188182589924,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0762624933681482,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.175128962702126,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.192418575320394,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.157039162017611,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.454249788182068,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.0807622912124005,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0107571629296769,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.0681237724227067,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.129427950112072,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0460123503427988,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.0556989098345569,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0387005212467025,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.228505324590865,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.0152802591765649,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.042131226944977,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.255051961739568,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.00224406104039539,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.108283849855125,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.324221860808709,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.0470031281667253,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.0995582981215874,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0182865761040334,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.152224225737242,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0144733607638083,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.113161999292251,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.268286598871508,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.0765836119019718,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0164519143832137,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.404344134806043,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.845054621486309,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.138562819609757,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.0525833556920049,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.18837895148272,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.16530227031602,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.124222984533826,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0220212520500382,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.0810803246699736,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.0585201521971304,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.1007354813257,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.149312353936211,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.15744208669429,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.0381824284624668,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0530037566887712,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0879686287897177,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.0623456775584161,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.184886130388375,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.143341855959998,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.237353565843092,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.0211542981380873,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0523766806044152,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.129514733687437,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.185764452879112,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00158644957224046,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.139353670653557,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0776368296202145,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.0311110632230836,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.0364354753251944,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.127698593932833,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.0276966452983198,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.20900761396426,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0348415106015185,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.188838004453077,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.186060927990895,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.0308673568837985,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0884895940171318,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.149576853569186,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0841942686100559,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0159322879676405,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.0899162888403516,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.219009232144023,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0205538590255467,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.104394584659372,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.133288169826321,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0350433519307797,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.0888024913657547,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0385156362274888,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.132073568594143,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0176637498478251,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.034489606251734,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.358481793428758,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.176305494118471,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.07076627682272,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.417628857713121,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.019570223660947,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.0594903524661906,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00212157769055354,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0391499582498503,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.186055122069574,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0669176306804869,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.129833168818403,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.361180234245534,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.157751768544428,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.00186979533306858,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.00633544211640103,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.167321746194737,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.159878281004658,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0445628887325433,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.039096136721696,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.503620202758908,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.080546475558261,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.122005305762537,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.0817511202307135,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.0947591062421281,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.106531789155205,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.304454492061298,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.0734170106444194,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.134054530112336,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.0220279031433079,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0699300136443372,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.129706671624809,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.0222952302078088,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0350745695975868,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.142604467221276,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.113457195918399,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.00186979533306858,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.168191167364123,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.276635150526418,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.0887417177970257,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.0983176653328339,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0111776885131639,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.210780925767094,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.270767435386611,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.045443329836014,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.177497535860515,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.0899571371036251,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.12667344607343,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.109731063511774,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.112757598625943,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.0745210444902027,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.179226561161621,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0796126615980686,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.156328171985486,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.13021036541808,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0670850123806932,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.0272350721410196,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.136992084079432,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0185839486544137,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.0549062730305138,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.0443322758822923,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.288612326373874,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0662965527201685,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0694007225005757,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.220622675354709,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.0364102387273306,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.00386331408032347,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.208078866166211,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.124340819735001,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.07076627682272,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.113899706481302,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.348776459865247,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00591586277422047,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0445628887325433,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.190349840027088,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.209190945849876,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.143319630636714,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.102434672101513,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.330856249374255,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.15981658047281,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0578448510858009,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.442843640045219,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.0251311068503727,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0630170014366651,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.0152599690312211,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0114016622126302,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.283527483732339,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0484975703884809,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.124948606921958,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.211128238459434,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.154221193506424,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0164519143832137,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.474367243754972,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.107511208702939,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0836693033856691,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0228491992272205,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0386847472378141,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.0459146625447525,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0488945337488461,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.100443217510264,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.292521573416958,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.0522820609341006,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.123730323309203,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.15439043582069,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.384125384049228,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0874226712596859,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0875041990349742,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.00714328814846841,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.136231963403855,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.118801204232396,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.236604696862898,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.370534056372182,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.0303456778748358,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0567421889763814,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.358096208699681,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.119257465103703,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0320944563184819,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0663485484836671,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0203842146847517,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.0550826454355359,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.0105487683345292,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.118216923990531,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.282917444735574,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.150529198831308,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0523766806044152,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.275603726615935,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.0350170949312295,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.0549043382869542,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.104327527868151,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.183543964339354,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.0454744519012836,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0464587096313287,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.346209242885069,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.114370126181863,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0764610282762567,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.0762931393239343,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.138903201875188,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.00712190701680706,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0445628887325433,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.135297391669184,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.0948421118102132,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.28937625416071,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.127388457537228,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.0593394037536459,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.0205399531365068,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0288413354836009,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.389995497546745,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.00869315741409333,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00212324928869594,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.0417318392035767,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0527501412218512,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.112517247715832,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.106530258748342,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.00179551112373872,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.13445529731559,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.105793543391277,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0299096474074998,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.134436191108393,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.259888010809473,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.143380886972213,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843375252,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.149788266492201,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.0988304352276921,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0561265214631114,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.124797788974086,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.267111816812436,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.314761527619974,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0348415106015185,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.00620575482882419,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.160721774726943,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.206168715595764,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00162157843011226,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.0379227413991546,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.163039375094986,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.208994188778224,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.0668976596630642,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.102508638670776,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.168013004105545,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0348415106015185,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.0382988410739031,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.495857682616623,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.00565455111942244,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",0.0888024913657547,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0227459406857927,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.267751608882079,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",0.0732728252536507,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",0.0670850123806932,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.00767210721435375,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.0635812074667451,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.07076627682272,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",-0.0808936951798564,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",-0.263795711247394,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",-0.141009866520362,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.00884503291173716,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",-0.194143252894301,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",-0.0746534316463578,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.266561387808963,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.0106236254089634,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",-0.344744289880065,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",-0.20118327141642,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",-0.0309051584738633,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.135840140964074,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.184610642210812,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.00423962806288779,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0826477055145357,"CD276","Allergic conjunctivitis"
"ENSG00000134575.13_9",0.0762717933428343,"ACP2","Allergic conjunctivitis"
"ENSG00000144559.11_9",0.0382485189783766,"TAMM41","Allergic conjunctivitis"
"ENSG00000151353.15_11",-0.0351508551492737,"TMEM18","Allergic conjunctivitis"
"ENSG00000165434.8_7",-0.0447647603269467,"PGM2L1","Allergic conjunctivitis"
"ENSG00000180871.8_9",0.117079535911645,"CXCR2","Allergic conjunctivitis"
"ENSG00000183255.12_10",0.153290478187229,"PTTG1IP","Allergic conjunctivitis"
"ENSG00000003402.21_9",0.0259975218432101,"CFLAR","Allergic conjunctivitis"
"ENSG00000006747.15_7",0.24438762710197,"SCIN","Allergic conjunctivitis"
"ENSG00000058085.15_7",0.9778633023144,"LAMC2","Allergic conjunctivitis"
"ENSG00000100106.22_15",0.0172019095632694,"TRIOBP","Allergic conjunctivitis"
"ENSG00000103855.18_8",-0.0445628887325433,"CD276","Allergic conjunctivitis"
